seed,original_index,text,raw_response,llm_label,llm_name,granite-3.3-8b-instruct
7,154,"A mid-level low may develop by Saturday near the eastern Gulf Coast, influenced by a dying surface front.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,155,"Much of the East/Southeast will see temperatures near or below normal, with a significant cool-down in Texas/New Mexico and the Carolinas.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,156,"A developing system may bring moderate to heavy rainfall to the Northeast early in the week, accompanied by well below average temperatures (10-20 degrees below normal).","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,157,"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn .","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,158,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,159,"An upper high will dominate most of the lower 48 states leading to near to above average temperatures, with enhanced monsoonal moisture in the Southwest transitioning from higher terrain to lower deserts.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,160,Possible wintry weather over the northern tier associated with systems crossing east.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,161,Gusty winds could create dangerously cold wind chills in northern High Plains.,"{""predicted_sentence_label"": 0}

[Explanation] The sentence 'Gusty winds could create dangerously cold wind chills in northern High Plains.' is describing a possible future scenario but it lacks the essential properties of a prediction. It does not identify a source making the claim, a specific target entity, a precise date, or a quantifiable outcome. Instead, it's a conditional statement about a potential weather condition. Therefore, it is classified as a ""non-prediction"".",0.0,granite-3.3-8b-instruct,0.0
7,162,"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .","{""predicted_sentence_label"": 0}

[Explanation] The sentence provided does not contain a prediction. It is a statement of past financial performance, specifically a comparison of operating profit excluding non-recurring items from one year to the next. It does not forecast future outcomes, nor does it use any synonyms for ""prediction"" or future tense verbs. Therefore, it is classified as a non-prediction.",0.0,granite-3.3-8b-instruct,0.0
7,163,An amplified trough over the western United States will lead to temperatures 10-20F below normal in northern-central regions through midweek.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,164,"High amplitude ridge over the western U.S. will result in above normal temperatures there, while below normal temperatures, possibly 20 degrees below, will affect the eastern two-thirds of the nation.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,165,Below normal temperatures expected across parts of the east-central U.S. due to cloud cover and rainfall in the Desert Southwest.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,166,"Record warmth through Thursday in the West, with temperatures 15-25F above normal in the central and northern Great Basin.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,167,"WASHINGTON  Top federal antitrust officials on Tuesday announced a review of how they approve mergers and acquisitions, in a broad effort to strengthen enforcement and clamp down on a surge of corporate consolidation, particularly in high tech.","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,168,"Heavy snow and severe weather are anticipated across several regions from April 9 to April 13, particularly in the Pacific Northwest, Rockies, and in severe weather-prone areas of the Central and Southern Plains.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,169,So that means soil will fall off in chunks and destroy anything in its path.,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,170,Conditions in the Northern Rockies suggest the potential for June snow.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,171,WASHINGTON  The Biden administration said on Thursday it would propose a regulation that some say would make it harder for future administrations to restore  the Trump-era public charge policy that allowed officials to deny permanent residency to immigrants who received or were most likely to need public benefits.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,172,"Precipitation, including rain and inland/higher elevation snow, is anticipated in middle latitudes, particularly in northern-central California and the central Rockies.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,173,"Rainfall is expected to be above average in the Southeast, with some heavy pockets possible.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,174,"In 2007 , Alma Media 's operating profit was about EUR 53mn .","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,175,"The troops, which include 1,000 already in Germany, will head to Poland and Romania, according to the Pentagon.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,176,"A significant band of precipitation is anticipated, particularly in the southern tier states, with less coverage compared to previous forecasts.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,177,"On August 21, 2024, Weather Expert Dr. Mark Anderson speculates the precipitation levels in Miami will likely increase.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,178,"Flooding likely in multiple regions, including the Upper and Middle Mississippi Valleys, Northern Plains, and Northern Rockies, due to heavy rainfall.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,179,A disturbance in the Caribbean is being monitored for potential heavy rain in the Southeast next week.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,180,"International Women's Day is this coming Sunday, March eighth.","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,181,In his turn Fradkov said Russia is interested in adopting Finnish experience in forming technology parks in the framework of implementing the law on special economic zone .,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,182,A system will weaken as it moves east this weekend.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,183,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .","0

{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,184,"The nutritional awareness in Europe should stay the same in 2028, according to a research report.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,185,The Southwest will generally experience near to below average temperatures with limited solar insolation and ongoing chances for showers and storms through early next week.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,186,"On August 15, 2022, Research Advisor Rachel Patel monitored the sales figures at Amazon changed.","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,187,The project also implies an underground parking lot for 56 vehicles .,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,188,A weaker low-pressure system is expected to track towards the Great Lakes mid-next week.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,189,426.9 426.4 +16.3 @ Japan ..................,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,190,"Heavy snow is expected across multiple regions, including the Great Basin, Rockies, and the Northeast, with significant amounts from March 1 to March 5.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,191,The forecast indicates a progressive flow from the northeastern Pacific through the West and northeast across the northern tier of the U.S. and southern Canada.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,192,"Heat persists across the Southwest, Intermountain West, and Southern Plains.","{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,193,Heavy rain and the risk of flooding are expected across parts of the Great Lakes and Southeast.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,194,Morning lows will remain warm even as highs may moderate by Sunday and Monday.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,195,"Late weekend, a clipper system is predicted to form over the central Plains, moving into the Southeast, with heavy rainfall likely along the central and eastern Gulf Coast.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,196,03/01/1998 14:11:00 w1219 Cx1f wstm- u i Cx13 Cx11 BC-Israel-Lebanon 03-01 0570 BC-Israel-Lebanon Political momentum gathers for Israeli pullout from Lebanon UR Eds: INCORPORATES Israel-Syria; ADDS background and additional comment Sunday QL JERUSALEM (AP) _,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,197,A cold front will quickly progress southeast toward the northern Plains by Saturday.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,198,"Overall, expect significant weather variability with potential for active weather, including snow in higher elevations and light rain in southeastern regions of the U.S. Winds may be strong along coastal areas.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,199,"Troughing will develop over the northern Rockies and Plains, leading to a shift in weather patterns into early next week.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,200,"Several cut-off upper lows will affect the mid-Atlantic and Southern/Central Plains, with movement expected offshore by late Thursday.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,201,"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",0,,granite-3.3-8b-instruct,
7,202,The name of the buyer was not disclosed .,"{""predicted_sentence_label"": 0}",0.0,granite-3.3-8b-instruct,0.0
7,203,"An active Pacific system will deliver precipitation to the central and northern Rockies on Sunday, with maximum snowfall expected in western Montana.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,204,"Cooling temperatures due to post-frontal high pressure will follow moderate to heavy rains from a wavy front extending from the western Atlantic to the southern/eastern U.S. Shortwave support is inconsistent, but recent GFS and ECMWF models suggest enhanced conditions with energy reaching the southeastern U.S. coast on Thursday.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,205,"A slow-moving mid-level system will bring appreciable rainfall to eastern Oklahoma, northern Texas, the southern Ozarks, and the lower Mississippi Valley.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,206,The World Health Organization forecasts that the obesity rates at urban health centers will decrease in Q2 2028.,"{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,207,"Cooler temperatures expected in the West and transitioning to the central U.S. by the weekend, while anomalous warmth persists in the Northeast with record highs possible through the weekend.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,208,"From December 1 to December 5, 2023, widespread moderate to heavy rainfall is anticipated, particularly in the Gulf Coast and Southeast, with a marginal risk of excessive rainfall due to anomalous moisture and instability.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
7,209,"A deep Hudson Bay low will influence cooler conditions in the north, while a strong Atlantic ridge retrogrades westward, bringing warmer and drier conditions to the southern Rockies and southwestern U.S.","{""predicted_sentence_label"": 1}",1.0,granite-3.3-8b-instruct,1.0
