seed,original_index,text,raw_response,llm_label,llm_name,gemma-3-27b-it
3,157,"Temperatures will be 20-25F below normal in the Great Basin, central Rockies, and far northern Plains from Saturday to Monday, with potential record cold highs.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,158,Risks of significant phasing with northern stream energy over the Midwest highlight potential hazard impacts across multiple regions.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,159,Midweek heat expected for portions of the Plains as upper ridging strengthens over the West.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,160,"Two Canadian frontal passages are expected for the Eastern U.S. between days 4 and 7, separated by about 60 hours.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,161,"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,162,"Furthermore, the report gives an in depth look at the automotive sector biggest deals, dominant secondary sectors, product categories, major spenders, and most active brands in the APAC region together with an illustrated chart depicting the deals expected to expire in 2023 to understand the future market trend and growth possibilities in the region.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,163,Several days of rainfall from a cold front will affect western Washington and Oregon.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,164,"Colder than normal temperatures are projected for much of the East on Tuesday and Wednesday, transitioning to near-normal values later in the week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,165,Saddam said he sought to ``turn the gulf into a lake of peace free of foreign fleets and forces that harbor ill intentions against us.'',"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,166,"A brief period of above normal temperatures (10-15F above) is expected in the south-central and east-central U.S. on Tuesday-Wednesday, followed by a drop to below normal by Thursday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,167,"However, cool conditions are expected over the eastern states due to high pressure and persistent cloud cover, particularly in the Pacific Northwest where weather systems will keep temperatures lower.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,168,The northern tier is predicted to have consistently above normal readings from Friday onward.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,169,Better clustering is noted among GFS/ECMWF models over the Pacific Northwest and Northern Plains.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,170,The amendment will not incur additional costs .,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,171,"A persistent Gulf moisture flow will lead to significant rainfall in the central Plains and Southeast, particularly late this weekend into early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,172,A nearly stationary front is backing toward the east coast.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,173,"The 2022 Winter Olympics in Beijing are right around the corner, with all kinds of questions  about international politics, public health and, yes, even sports  hanging over them.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,174,"In August 21, 2024, the United Nations envisions that global poverty rates has some probability to remain stable.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,175,A reshuffle in the upper-flow pattern will bring a trough over eastern Canada and a ridge over western Canada.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,176,Models indicate variability regarding precipitation amounts for Southern California; expect at least some rain moving northeast by Friday into Saturday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,177,"The charges were partly offset by a $2 million gain on the sale of investments of two joint ventures, he said.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,178,OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,179,"QPF amounts across California have been reduced compared to previous forecasts, aligning more closely with ensemble models.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,180,A surge of above average temperatures will precede the cold front on Tuesday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,181,Significant snowfall is likely across the Rocky Mountains and northern Plains as a surface low strengthens.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,182,"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,183,"Vaisala 's Present Weather Detector measures visibility up to 20 km , as well as precipitation type and intensity .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,184,An amplified weather pattern will develop with a deep western trough influenced by mid-level height anomalies in Alaska and the mid-Atlantic.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,185,Cold temperatures will persist in the east.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,186,Increasing humidity levels from this moisture influx.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,187,"Precipitation along a cold front crossing the central U.S. is also expected, but timing remains uncertain.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,188,"Newsprint results continued to be depressed, the company added, because of industrywide price discounting.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,189,"Northern California, Pacific Northwest, and Upper Intermountain West will see unsettled weather, including coastal rain and higher elevation snow, persisting into the middle of next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,190,"Expect low precipitation coverage during the Sat-Wed period, primarily affecting Florida, where higher rainfall totals are anticipated due to a wavy front.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,191,"A persistent wavy front will maintain a wet pattern over the Florida Peninsula through next week, with moderate moisture anomalies expected.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,192,And the U.S. now will face sharper questions in the Arab world since it did n't back the peace proposals worked out in Moscow.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,193,Organized heavy rain and thunderstorms are likely ahead of a cold front progressing from the Northern Plains to the Northeast between Tuesday and Thursday.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,194,"A multi-day heavy wind and precipitation event is anticipated in the Northwest and north-central California, with heavy coastal rains and significant mountain snows from the Cascades to the Sierra.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,195,The GFS model indicates a faster trough movement than the ECMWF model.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,196,"The initial cold front is tracking slower, leading to prolonged rain impacts in the East before it exits into the Atlantic.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,197,"A deep closed upper low will move through the Pacific Northwest into British Columbia, while upper ridging develops over the High Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,198,"A vigorous surface system may develop southwest of Hudson Bay by midweek, leading to a faster progression of the front and increased rainfall across the central and southern Plains, as well as the East.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,199,The western CONUS temperatures are expected to be near normal.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,200,"Record heat is likely in Texas and near-record temperatures in southern Florida, reaching the 90s and low 100s.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,201,"The Northeast will remain cool and unsettled, with negative temperature anomalies of 10-20F from the Great Lakes to the Mid-Atlantic.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,202,"Iraqi military authorities ordered all Americans and Britons in Kuwait to assemble at a hotel, officials said.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,203,The company has 120 employees and annual sales of approximately EUR16m .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,204,Remember the pleasingly generic smell of a bustling lobby?,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,205,There is uncertainty regarding the development of these storms.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,206,"A broad area of precipitation is expected, predominantly rain, with heaviest amounts over the Gulf Coast leading to potential flash flooding hazards.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,207,"A warming trend expected across the Eastern U.S., while cooler temperatures will trend in the West due to troughing.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,208,"According to the weather analyst, the air pressure at the mountainous region rose on Q3 of 2027.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,209,"As the week progresses, temperatures may drop 20-35F below normal into the Southern Plains and Mississippi Valley, with uncertainty regarding exact temperatures in the Eastern U.S. 

Gulf moisture is expected to stream northeastward, increasing the likelihood of precipitation, including enhanced rainfall along the East Coast and potential snow in Eastern Kentucky and West Virginia.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,210,"The central Rockies will see substantial precipitation, while the extreme southeast and Florida may experience rain early in the period.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,211,"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,212,"Latest figures show a sharp rise, with nearly five million Germans out of work.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,213,The new study is expected to provide new insights into the human brain.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,214,Specific predictions include highs reaching 10-15F above normal early next week.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,215,"The chief meteorologist observed that the temperature at the National Weather Service headquarters remained stable on August 21, 2024.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,216,"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,217,"A cold surge will bring temperature anomalies of -10 to -25F for highs, especially over the eastern slopes of the northern-central Rockies, resulting in areas of snow.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,218,"The eastern U.S. will experience heavy rainfall, particularly in the Mid-Atlantic and Northeast, with potential for flooding due to ongoing wet conditions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,219,"A strong low-pressure system is forecasted to develop over the Great Lakes around Saturday, which may lead to significant snowfall in the Midwest and New England, with rain farther south and pockets of heavy rain possible across the Gulf Coast states.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
